page,name,rating,date,snippet,snippet_baku,tokens,stemmed_tokens,positive_count,negative_count,sentiment_label
8,zasya nurinsani,5.0,5 tahun lalu,ngajak adek ke richeese buat nyobain ciri khas saus pedes saus keju ga ngira gitu adek ga suka keju waktu cobain saus keju richeese eh habis minta tambah alhamdulillah sekalian beli paket alacarte isi 8 pcs ayam kalo ga salah buat sekeluarga,ngajak adek ke richeese buat nyobain ciri khas saus pedes saus keju tidak ngira gitu adek tidak suka keju waktu cobain saus keju richeese eh habis minta tambah alhamdulillah sekalian beli paket alacarte isi 8 pcs ayam kalo tidak salah buat sekeluarga,"['ngajak', 'adek', 'ke', 'richeese', 'buat', 'nyobain', 'ciri', 'khas', 'saus', 'pedes', 'saus', 'keju', 'tidak', 'ngira', 'gitu', 'adek', 'tidak', 'suka', 'keju', 'waktu', 'cobain', 'saus', 'keju', 'richeese', 'eh', 'habis', 'minta', 'tambah', 'alhamdulillah', 'sekalian', 'beli', 'paket', 'alacarte', 'isi', '8', 'pcs', 'ayam', 'kalo', 'tidak', 'salah', 'buat', 'sekeluarga']","['ngajak', 'adek', 'ke', 'richeese', 'buat', 'nyobain', 'ciri', 'khas', 'saus', 'pedes', 'saus', 'keju', 'tidak', 'ngira', 'gitu', 'adek', 'tidak', 'suka', 'keju', 'waktu', 'cobain', 'saus', 'keju', 'richeese', 'eh', 'habis', 'minta', 'tambah', 'alhamdulillah', 'sekali', 'beli', 'paket', 'alacarte', 'isi', '8', 'pcs', 'ayam', 'kalo', 'tidak', 'salah', 'buat', 'keluarga']",1,4,negatif
8,yudha pratama,4.0,6 tahun lalu,salah satu restaurant fast food favorit surabaya menu andalan ditawarkan adalah fire wing chicken bisa dipilih level tingkat pedasnya,salah satu restaurant fast food favorit surabaya menu andalan ditawarkan adalah fire wing chicken bisa dipilih level tingkat pedasnya,"['salah', 'satu', 'restaurant', 'fast', 'food', 'favorit', 'surabaya', 'menu', 'andalan', 'ditawarkan', 'adalah', 'fire', 'wing', 'chicken', 'bisa', 'dipilih', 'level', 'tingkat', 'pedasnya']","['salah', 'satu', 'restaurant', 'fast', 'food', 'favorit', 'surabaya', 'menu', 'andal', 'tawar', 'adalah', 'fire', 'wing', 'chicken', 'bisa', 'pilih', 'level', 'tingkat', 'pedas']",0,1,negatif
8,w arum,5.0,4 tahun lalu,mantaappedesnya memang beda dari tempat lainayamnya lebih empuk bumbu luarnya lebih gurih,mantaappedesnya memang beda dari tempat lainayamnya lebih empuk bumbu luarnya lebih gurih,"['mantaappedesnya', 'memang', 'beda', 'dari', 'tempat', 'lainayamnya', 'lebih', 'empuk', 'bumbu', 'luarnya', 'lebih', 'gurih']","['mantaappedesnya', 'memang', 'beda', 'dari', 'tempat', 'lainayamnya', 'lebih', 'empuk', 'bumbu', 'luar', 'lebih', 'gurih']",2,0,positif
8,bagus romadhon,5.0,5 tahun lalu,richeese factory ini area dalam foodcort royal plaza mana berada lantai 5 royal pelasa tempatnya enak tidak campur pembeli dari foodcourt kasirnya ramah cepat untuk penyajiannya untuk masakannya pedas benar sampai membuat bergetar seluruh tubuh tapi ini membuat richeese factory terkenal bumbunya tidak ada menyaingi,richeese factory ini area dalam foodcort royal plaza mana berada lantai 5 royal pelasa tempatnya enak tidak campur pembeli dari foodcourt kasirnya ramah cepat untuk penyajiannya untuk masakannya pedas benar sampai membuat bergetar seluruh tubuh tapi ini membuat richeese factory terkenal bumbunya tidak ada menyaingi,"['richeese', 'factory', 'ini', 'area', 'dalam', 'foodcort', 'royal', 'plaza', 'mana', 'berada', 'lantai', '5', 'royal', 'pelasa', 'tempatnya', 'enak', 'tidak', 'campur', 'pembeli', 'dari', 'foodcourt', 'kasirnya', 'ramah', 'cepat', 'untuk', 'penyajiannya', 'untuk', 'masakannya', 'pedas', 'benar', 'sampai', 'membuat', 'bergetar', 'seluruh', 'tubuh', 'tapi', 'ini', 'membuat', 'richeese', 'factory', 'terkenal', 'bumbunya', 'tidak', 'ada', 'menyaingi']","['richeese', 'factory', 'ini', 'area', 'dalam', 'foodcort', 'royal', 'plaza', 'mana', 'ada', 'lantai', '5', 'royal', 'lasa', 'tempat', 'enak', 'tidak', 'campur', 'beli', 'dari', 'foodcourt', 'kasir', 'ramah', 'cepat', 'untuk', 'saji', 'untuk', 'masakan', 'pedas', 'benar', 'sampai', 'buat', 'getar', 'seluruh', 'tubuh', 'tapi', 'ini', 'buat', 'richeese', 'factory', 'kenal', 'bumbu', 'tidak', 'ada', 'saing']",3,2,positif
8,olien yulia,1.0,4 tahun lalu,barusan beli pke grab foodini beneran ayamnya fresh baru digoreng kok dari warna rasa beda kaya ayam sisa kemarin digoreng lagidaging ayamnya coklat ga sperti biasanyatlg cek lg,barusan beli pke grab foodini beneran ayamnya fresh baru digoreng kok dari warna rasa beda kaya ayam sisa kemarin digoreng lagidaging ayamnya coklat tidak sperti biasanyatlg cek lagi,"['barusan', 'beli', 'pke', 'grab', 'foodini', 'beneran', 'ayamnya', 'fresh', 'baru', 'digoreng', 'kok', 'dari', 'warna', 'rasa', 'beda', 'kaya', 'ayam', 'sisa', 'kemarin', 'digoreng', 'lagidaging', 'ayamnya', 'coklat', 'tidak', 'sperti', 'biasanyatlg', 'cek', 'lagi']","['barusan', 'beli', 'pke', 'grab', 'foodini', 'beneran', 'ayam', 'fresh', 'baru', 'goreng', 'kok', 'dari', 'warna', 'rasa', 'beda', 'kaya', 'ayam', 'sisa', 'kemarin', 'goreng', 'lagidaging', 'ayam', 'coklat', 'tidak', 'sperti', 'biasanyatlg', 'cek', 'lagi']",0,1,negatif
8,yasmin,1.0,10 bulan lalu,mbak ngelayanin ga ramah banget namanya nisa saya dijudesin padahal cuma nanya menu toh akhirnya saya tetep beli saya bayar tolong ditegur itu karyawan tugas tanggal 7 nov 2023 sore namanya nisa engga banget saya dari awal udah bilang dibungkus dia malah nyalahin saya padahal dia ga perhatiin apa saya minta mata sinis banget bikin males balik ke richeese disini saya masih inget sama muka mbak tolong ditegur lagak uda kayak punya richeese aja saya ini bayar saya cuma tanya menu sama bilang kalo take away tapi dijudesin minta ampun,mbak ngelayanin tidak ramah sekali namanya nisa saya dijudesin padahal cuman nanya menu toh akhirnya saya tetep beli saya bayar tolong ditegur itu karyawan tugas tanggal 7 nov 2023 sore namanya nisa engga sekali saya dari awal udah bilang dibungkus dia malah nyalahin saya padahal dia tidak perhatiin apa saya minta mata sinis sekali bikin males balik ke richeese disini saya masih inget sama muka mbak tolong ditegur lagak uda kayak punya richeese aja saya ini bayar saya cuman tanya menu sama bilang kalo take away tapi dijudesin minta ampun,"['mbak', 'ngelayanin', 'tidak', 'ramah', 'sekali', 'namanya', 'nisa', 'saya', 'dijudesin', 'padahal', 'cuman', 'nanya', 'menu', 'toh', 'akhirnya', 'saya', 'tetep', 'beli', 'saya', 'bayar', 'tolong', 'ditegur', 'itu', 'karyawan', 'tugas', 'tanggal', '7', 'nov', '2023', 'sore', 'namanya', 'nisa', 'engga', 'sekali', 'saya', 'dari', 'awal', 'udah', 'bilang', 'dibungkus', 'dia', 'malah', 'nyalahin', 'saya', 'padahal', 'dia', 'tidak', 'perhatiin', 'apa', 'saya', 'minta', 'mata', 'sinis', 'sekali', 'bikin', 'males', 'balik', 'ke', 'richeese', 'disini', 'saya', 'masih', 'inget', 'sama', 'muka', 'mbak', 'tolong', 'ditegur', 'lagak', 'uda', 'kayak', 'punya', 'richeese', 'aja', 'saya', 'ini', 'bayar', 'saya', 'cuman', 'tanya', 'menu', 'sama', 'bilang', 'kalo', 'take', 'away', 'tapi', 'dijudesin', 'minta', 'ampun']","['mbak', 'ngelayanin', 'tidak', 'ramah', 'sekali', 'nama', 'nisa', 'saya', 'dijudesin', 'padahal', 'cuman', 'nanya', 'menu', 'toh', 'akhir', 'saya', 'tetep', 'beli', 'saya', 'bayar', 'tolong', 'tegur', 'itu', 'karyawan', 'tugas', 'tanggal', '7', 'nov', '2023', 'sore', 'nama', 'nisa', 'engga', 'sekali', 'saya', 'dari', 'awal', 'udah', 'bilang', 'bungkus', 'dia', 'malah', 'nyalahin', 'saya', 'padahal', 'dia', 'tidak', 'perhatiin', 'apa', 'saya', 'minta', 'mata', 'sinis', 'sekali', 'bikin', 'males', 'balik', 'ke', 'richeese', 'sini', 'saya', 'masih', 'inget', 'sama', 'muka', 'mbak', 'tolong', 'tegur', 'lagak', 'uda', 'kayak', 'punya', 'richeese', 'aja', 'saya', 'ini', 'bayar', 'saya', 'cuman', 'tanya', 'menu', 'sama', 'bilang', 'kalo', 'take', 'away', 'tapi', 'dijudesin', 'minta', 'ampun']",1,3,negatif
8,nurfariza ariani,1.0,setahun lalu,baru kali ini makan resto junk food pasti semuanya tau ya ga mungkin gak tau tapi dapet pelayanan tidak enak harga tidak sesuai atau memainkan harga seenaknya kesini mau pesen ayam bumbu tabur isi 4potong dapet nasi 2 sama dapet minumnya 2 pink lava sampai kasir sudah jelas karna adik saya lupa nama menunya dikasih tunjuk ke kasir menu kita mau kita punya semacam gambar brosurnya karna posisi antrian panjang dibuka menjadi 3 kasir aku pakai kasir paling kiri sendiri mbak kasirnya seperti tidak tau dia tanya ke temennya dia kasih saya menu berbeda harganya menu sebelah dia kasih tau menu saya mau blg ada kenaikan harga saya tau gambar saya punya harga 88 adek saya pernah beli memang harga segitu ketambah ppn 98 tp pada saat dikasir mba kasirnya blg ada kenaikan harga saya tanya berapa mba kasirnya blg 132k saya tanya harga asli sblm ppn berapa mba kasir tdk blg harga asli melainkan tetep kekeh ya sama ppn 132k mba saya liat menu kasir sebelah itu harga dari 88 naik cuman 1k 89 bingung kan saya krn saya bingung saya tanyakan harga asli bukan sama ppn mba kasir sebelah blg iya itu kak harga 132k sampe saya blg naik berapa mba kok jauh sekali kalaupun naik harusnya sebagai pegawai apalagi kasir kasih tau harga asli jelas ditanyakan cust bukan harga setelah ppn kalo mau cari plus atau gimana ta tdk seperti itu kan bisa jelas2 saya tanya harga asli tanpa ppn tapi 2kasir mba2 ini tetep kekeh menyalahkan ya itu mba sudah sama ppn ya semoga aja richeese setara resto junkfood sudah dikenal masyarakat bisa memberikan edukasi lagi untuk pegawainya bisa kroscek lagi sop pelayanan apabila ada kenaikan harga seharusnya bisa transparan kepada cust agar lebih baik kedepannya semoga aja tidak ada customer dirugikan seperti saya semoga mba2 kasir 2 orang itu rejekinya ditambah ya mba sehingga bisa jujur kerjanya amiin,baru kali ini makan resto junk food pasti semuanya tau ya tidak mungkin tidak tau tapi dapet pelayanan tidak enak harga tidak sesuai atau memainkan harga seenaknya kesini mau pesen ayam bumbu tabur isi 4potong dapet nasi 2 sama dapet minumnya 2 pink lava sampai kasir sudah jelas karna adik saya lupa nama menunya dikasih tunjuk ke kasir menu kita mau kita punya semacam gambar brosurnya karna posisi antrian panjang dibuka menjadi 3 kasir aku pakai kasir paling kiri sendiri mbak kasirnya seperti tidak tau dia tanya ke temennya dia kasih saya menu berbeda harganya menu sebelah dia kasih tau menu saya mau blg ada kenaikan harga saya tau gambar saya punya harga 88 adek saya pernah beli memang harga segitu ketambah ppn 98 tapi pada saat dikasir mba kasirnya blg ada kenaikan harga saya tanya berapa mba kasirnya blg 132k saya tanya harga asli sblm ppn berapa mba kasir tidak blg harga asli melainkan tetep kekeh ya sama ppn 132k mba saya liat menu kasir sebelah itu harga dari 88 naik cuman 1k 89 bingung kan saya karena saya bingung saya tanyakan harga asli bukan sama ppn mba kasir sebelah blg iya itu kak harga 132k sampe saya blg naik berapa mba kok jauh sekali kalaupun naik harusnya sebagai pegawai apalagi kasir kasih tau harga asli jelas ditanyakan cust bukan harga setelah ppn kalo mau cari plus atau gimana ta tidak seperti itu kan bisa jelas2 saya tanya harga asli tanpa ppn tapi 2kasir mba2 ini tetep kekeh menyalahkan ya itu mba sudah sama ppn ya semoga aja richeese setara resto junkfood sudah dikenal masyarakat bisa memberikan edukasi lagi untuk pegawainya bisa kroscek lagi sop pelayanan apabila ada kenaikan harga seharusnya bisa transparan kepada cust agar lebih baik kedepannya semoga aja tidak ada customer dirugikan seperti saya semoga mba2 kasir 2 orang itu rejekinya ditambah ya mba sehingga bisa jujur kerjanya amiin,"['baru', 'kali', 'ini', 'makan', 'resto', 'junk', 'food', 'pasti', 'semuanya', 'tau', 'ya', 'tidak', 'mungkin', 'tidak', 'tau', 'tapi', 'dapet', 'pelayanan', 'tidak', 'enak', 'harga', 'tidak', 'sesuai', 'atau', 'memainkan', 'harga', 'seenaknya', 'kesini', 'mau', 'pesen', 'ayam', 'bumbu', 'tabur', 'isi', '4potong', 'dapet', 'nasi', '2', 'sama', 'dapet', 'minumnya', '2', 'pink', 'lava', 'sampai', 'kasir', 'sudah', 'jelas', 'karna', 'adik', 'saya', 'lupa', 'nama', 'menunya', 'dikasih', 'tunjuk', 'ke', 'kasir', 'menu', 'kita', 'mau', 'kita', 'punya', 'semacam', 'gambar', 'brosurnya', 'karna', 'posisi', 'antrian', 'panjang', 'dibuka', 'menjadi', '3', 'kasir', 'aku', 'pakai', 'kasir', 'paling', 'kiri', 'sendiri', 'mbak', 'kasirnya', 'seperti', 'tidak', 'tau', 'dia', 'tanya', 'ke', 'temennya', 'dia', 'kasih', 'saya', 'menu', 'berbeda', 'harganya', 'menu', 'sebelah', 'dia', 'kasih', 'tau', 'menu', 'saya', 'mau', 'blg', 'ada', 'kenaikan', 'harga', 'saya', 'tau', 'gambar', 'saya', 'punya', 'harga', '88', 'adek', 'saya', 'pernah', 'beli', 'memang', 'harga', 'segitu', 'ketambah', 'ppn', '98', 'tapi', 'pada', 'saat', 'dikasir', 'mba', 'kasirnya', 'blg', 'ada', 'kenaikan', 'harga', 'saya', 'tanya', 'berapa', 'mba', 'kasirnya', 'blg', '132k', 'saya', 'tanya', 'harga', 'asli', 'sblm', 'ppn', 'berapa', 'mba', 'kasir', 'tidak', 'blg', 'harga', 'asli', 'melainkan', 'tetep', 'kekeh', 'ya', 'sama', 'ppn', '132k', 'mba', 'saya', 'liat', 'menu', 'kasir', 'sebelah', 'itu', 'harga', 'dari', '88', 'naik', 'cuman', '1k', '89', 'bingung', 'kan', 'saya', 'karena', 'saya', 'bingung', 'saya', 'tanyakan', 'harga', 'asli', 'bukan', 'sama', 'ppn', 'mba', 'kasir', 'sebelah', 'blg', 'iya', 'itu', 'kak', 'harga', '132k', 'sampe', 'saya', 'blg', 'naik', 'berapa', 'mba', 'kok', 'jauh', 'sekali', 'kalaupun', 'naik', 'harusnya', 'sebagai', 'pegawai', 'apalagi', 'kasir', 'kasih', 'tau', 'harga', 'asli', 'jelas', 'ditanyakan', 'cust', 'bukan', 'harga', 'setelah', 'ppn', 'kalo', 'mau', 'cari', 'plus', 'atau', 'gimana', 'ta', 'tidak', 'seperti', 'itu', 'kan', 'bisa', 'jelas2', 'saya', 'tanya', 'harga', 'asli', 'tanpa', 'ppn', 'tapi', '2kasir', 'mba2', 'ini', 'tetep', 'kekeh', 'menyalahkan', 'ya', 'itu', 'mba', 'sudah', 'sama', 'ppn', 'ya', 'semoga', 'aja', 'richeese', 'setara', 'resto', 'junkfood', 'sudah', 'dikenal', 'masyarakat', 'bisa', 'memberikan', 'edukasi', 'lagi', 'untuk', 'pegawainya', 'bisa', 'kroscek', 'lagi', 'sop', 'pelayanan', 'apabila', 'ada', 'kenaikan', 'harga', 'seharusnya', 'bisa', 'transparan', 'kepada', 'cust', 'agar', 'lebih', 'baik', 'kedepannya', 'semoga', 'aja', 'tidak', 'ada', 'customer', 'dirugikan', 'seperti', 'saya', 'semoga', 'mba2', 'kasir', '2', 'orang', 'itu', 'rejekinya', 'ditambah', 'ya', 'mba', 'sehingga', 'bisa', 'jujur', 'kerjanya', 'amiin']","['baru', 'kali', 'ini', 'makan', 'resto', 'junk', 'food', 'pasti', 'semua', 'tau', 'ya', 'tidak', 'mungkin', 'tidak', 'tau', 'tapi', 'dapet', 'layan', 'tidak', 'enak', 'harga', 'tidak', 'sesuai', 'atau', 'main', 'harga', 'enak', 'kesini', 'mau', 'sen', 'ayam', 'bumbu', 'tabur', 'isi', '4potong', 'dapet', 'nasi', '2', 'sama', 'dapet', 'minum', '2', 'pink', 'lava', 'sampai', 'kasir', 'sudah', 'jelas', 'karna', 'adik', 'saya', 'lupa', 'nama', 'menu', 'kasih', 'tunjuk', 'ke', 'kasir', 'menu', 'kita', 'mau', 'kita', 'punya', 'macam', 'gambar', 'brosur', 'karna', 'posisi', 'antri', 'panjang', 'buka', 'jadi', '3', 'kasir', 'aku', 'pakai', 'kasir', 'paling', 'kiri', 'sendiri', 'mbak', 'kasir', 'seperti', 'tidak', 'tau', 'dia', 'tanya', 'ke', 'temennya', 'dia', 'kasih', 'saya', 'menu', 'beda', 'harga', 'menu', 'belah', 'dia', 'kasih', 'tau', 'menu', 'saya', 'mau', 'blg', 'ada', 'naik', 'harga', 'saya', 'tau', 'gambar', 'saya', 'punya', 'harga', '88', 'adek', 'saya', 'pernah', 'beli', 'memang', 'harga', 'segitu', 'tambah', 'ppn', '98', 'tapi', 'pada', 'saat', 'kasir', 'mba', 'kasir', 'blg', 'ada', 'naik', 'harga', 'saya', 'tanya', 'berapa', 'mba', 'kasir', 'blg', '132k', 'saya', 'tanya', 'harga', 'asli', 'sblm', 'ppn', 'berapa', 'mba', 'kasir', 'tidak', 'blg', 'harga', 'asli', 'lain', 'tetep', 'kekeh', 'ya', 'sama', 'ppn', '132k', 'mba', 'saya', 'liat', 'menu', 'kasir', 'belah', 'itu', 'harga', 'dari', '88', 'naik', 'cuman', '1k', '89', 'bingung', 'kan', 'saya', 'karena', 'saya', 'bingung', 'saya', 'tanya', 'harga', 'asli', 'bukan', 'sama', 'ppn', 'mba', 'kasir', 'belah', 'blg', 'iya', 'itu', 'kak', 'harga', '132k', 'sampe', 'saya', 'blg', 'naik', 'berapa', 'mba', 'kok', 'jauh', 'sekali', 'kalaupun', 'naik', 'harus', 'bagai', 'pegawai', 'apalagi', 'kasir', 'kasih', 'tau', 'harga', 'asli', 'jelas', 'tanya', 'cust', 'bukan', 'harga', 'telah', 'ppn', 'kalo', 'mau', 'cari', 'plus', 'atau', 'gimana', 'ta', 'tidak', 'seperti', 'itu', 'kan', 'bisa', 'jelas2', 'saya', 'tanya', 'harga', 'asli', 'tanpa', 'ppn', 'tapi', '2kasir', 'mba2', 'ini', 'tetep', 'kekeh', 'salah', 'ya', 'itu', 'mba', 'sudah', 'sama', 'ppn', 'ya', 'moga', 'aja', 'richeese', 'tara', 'resto', 'junkfood', 'sudah', 'kenal', 'masyarakat', 'bisa', 'beri', 'edukasi', 'lagi', 'untuk', 'pegawai', 'bisa', 'kroscek', 'lagi', 'sop', 'layan', 'apabila', 'ada', 'naik', 'harga', 'harus', 'bisa', 'transparan', 'kepada', 'cust', 'agar', 'lebih', 'baik', 'depan', 'moga', 'aja', 'tidak', 'ada', 'customer', 'rugi', 'seperti', 'saya', 'moga', 'mba2', 'kasir', '2', 'orang', 'itu', 'rejekinya', 'tambah', 'ya', 'mba', 'sehingga', 'bisa', 'jujur', 'kerja', 'amiin']",3,9,negatif
8,ardining kristina,1.0,11 bulan lalu,pelayanan nisa judes parah sih sampe kapok beli disini aku antri lama pas giliran aku antri malah ditinggal mlengos tolong ya richeese pegawai kayak gini ngerusak citra penjualan sih para customer tidak hanya suka makanan tapi pelayanan padahal gaji dia dari customer beli kan aku sepakat sama komen kak yasmin beli tgl 7november,pelayanan nisa judes parah sih sampe kapok beli disini aku antri lama pas giliran aku antri malah ditinggal mlengos tolong ya richeese pegawai kayak gini ngerusak citra penjualan sih para customer tidak hanya suka makanan tapi pelayanan padahal gaji dia dari customer beli kan aku sepakat sama komen kak yasmin beli tgl 7november,"['pelayanan', 'nisa', 'judes', 'parah', 'sih', 'sampe', 'kapok', 'beli', 'disini', 'aku', 'antri', 'lama', 'pas', 'giliran', 'aku', 'antri', 'malah', 'ditinggal', 'mlengos', 'tolong', 'ya', 'richeese', 'pegawai', 'kayak', 'gini', 'ngerusak', 'citra', 'penjualan', 'sih', 'para', 'customer', 'tidak', 'hanya', 'suka', 'makanan', 'tapi', 'pelayanan', 'padahal', 'gaji', 'dia', 'dari', 'customer', 'beli', 'kan', 'aku', 'sepakat', 'sama', 'komen', 'kak', 'yasmin', 'beli', 'tgl', '7november']","['layan', 'nisa', 'judes', 'parah', 'sih', 'sampe', 'kapok', 'beli', 'sini', 'aku', 'antri', 'lama', 'pas', 'gilir', 'aku', 'antri', 'malah', 'tinggal', 'mlengos', 'tolong', 'ya', 'richeese', 'pegawai', 'kayak', 'gin', 'ngerusak', 'citra', 'jual', 'sih', 'para', 'customer', 'tidak', 'hanya', 'suka', 'makan', 'tapi', 'layan', 'padahal', 'gaji', 'dia', 'dari', 'customer', 'beli', 'kan', 'aku', 'sepakat', 'sama', 'komen', 'kak', 'yasmin', 'beli', 'tgl', '7november']",1,3,negatif
8,dinda claudia,4.0,5 tahun lalu,makanan favorit tingkat level pedas enak tempat bersih rapi,makanan favorit tingkat level pedas enak tempat bersih rapi,"['makanan', 'favorit', 'tingkat', 'level', 'pedas', 'enak', 'tempat', 'bersih', 'rapi']","['makan', 'favorit', 'tingkat', 'level', 'pedas', 'enak', 'tempat', 'bersih', 'rapi']",2,0,positif
8,ahmad basuni,4.0,9 bulan lalu,kalo pas royal sdh pasti kesini cuma sayang banget susah cari tempat duduknya selalu penuh sesak tp nyenengin sih banyak orang oiya kasih musik dong biar makin betah pengunjung pas lg makan,kalo pas royal sdh pasti kesini cuman sayang sekali susah cari tempat duduknya selalu penuh sesak tapi nyenengin sih banyak orang oiya kasih musik dong biar makin betah pengunjung pas lagi makan,"['kalo', 'pas', 'royal', 'sdh', 'pasti', 'kesini', 'cuman', 'sayang', 'sekali', 'susah', 'cari', 'tempat', 'duduknya', 'selalu', 'penuh', 'sesak', 'tapi', 'nyenengin', 'sih', 'banyak', 'orang', 'oiya', 'kasih', 'musik', 'dong', 'biar', 'makin', 'betah', 'pengunjung', 'pas', 'lagi', 'makan']","['kalo', 'pas', 'royal', 'sdh', 'pasti', 'kesini', 'cuman', 'sayang', 'sekali', 'susah', 'cari', 'tempat', 'duduk', 'selalu', 'penuh', 'sesak', 'tapi', 'nyenengin', 'sih', 'banyak', 'orang', 'oiya', 'kasih', 'musik', 'dong', 'biar', 'makin', 'betah', 'unjung', 'pas', 'lagi', 'makan']",0,1,negatif
9,heca ayudhya,5.0,4 tahun lalu,gak perlu alasan untuk suka ini coba aja nanti bakal tau rasanya,tidak perlu alasan untuk suka ini coba aja nanti bakal tau rasanya,"['tidak', 'perlu', 'alasan', 'untuk', 'suka', 'ini', 'coba', 'aja', 'nanti', 'bakal', 'tau', 'rasanya']","['tidak', 'perlu', 'alas', 'untuk', 'suka', 'ini', 'coba', 'aja', 'nanti', 'bakal', 'tau', 'rasa']",1,1,netral
